User_U,User_V,Utility,Social
223,199,0.5601,0.092
199,231,0.2635,0.3976
231,199,0.6505,0.7171
199,232,0.1278,0.1312
232,199,0.9878,0.9339
199,238,0.5917,0.013
238,199,0.155,0.1609
199,239,0.9756,0.0786
239,199,0.8451,0.6699
199,252,0.821,0.1445
252,199,0.727,0.0473
199,261,0.2533,0.2595
261,199,0.7796,0.0637
199,265,0.0794,0.2327
265,199,0.1624,0.6351
199,271,0.2874,0.2392
271,199,0.2448,0.3293
199,288,0.4463,0.8723
288,199,0.3207,0.5853
199,291,0.9815,0.0059
291,199,0.0493,0.3705
199,298,0.0486,0.7146
298,199,0.3249,0.8348
199,304,0.8273,0.8061
304,199,0.1177,0.0399
199,313,0.9788,0.9103
313,199,0.0513,0.0154
199,314,0.7235,0.3221
314,199,0.9564,0.412
199,315,0.4337,0.4333
315,199,0.243,0.2047
199,322,0.1759,0.9882
322,199,0.325,0.1675
199,324,0.6813,0.9211
324,199,0.4082,0.7088
199,325,0.7406,0.3338
325,199,0.6341,0.3464
199,342,0.3047,0.1595
342,199,0.3478,0.8733
200,203,0.5736,0.0545
203,200,0.0522,0.7721
200,223,0.6894,0.99
223,200,0.6128,0.9258
200,224,0.3753,0.9009
224,200,0.9089,0.9316
200,232,0.4077,0.6494
232,200,0.9627,0.9625
200,236,0.4066,0.701
236,200,0.3197,0.3745
200,239,0.7855,0.533
239,200,0.6961,0.2333
200,248,0.2377,0.1859
248,200,0.8092,0.556
200,252,0.566,0.0444
252,200,0.5162,0.4487
200,271,0.9921,0.4983
271,200,0.3999,0.8429
200,274,0.0808,0.834
274,200,0.4939,0.8876
200,276,0.3811,0.5678
276,200,0.6582,0.8605
200,277,0.6326,0.5299
277,200,0.0207,0.4733
200,280,0.3555,0.2365
280,200,0.3286,0.6143
200,285,0.4637,0.2237
285,200,0.9902,0.148
200,297,0.1629,0.5452
297,200,0.9573,0.7258
200,304,0.2433,0.3468
304,200,0.6921,0.7273
200,322,0.4344,0.3211
322,200,0.7982,0.6442
200,323,0.5764,0.6382
323,200,0.3586,0.4476
200,324,0.5905,0.2639
324,200,0.3078,0.4618
200,325,0.6571,0.1317
325,200,0.6038,0.6725
200,332,0.9448,0.136
332,200,0.152,0.2895
200,334,0.526,0.6493
334,200,0.1844,0.8909
201,259,0.1546,0.069
259,201,0.7462,0.8551
202,329,0.266,0.7854
329,202,0.7218,0.9211
203,211,0.722,0.5905
211,203,0.2089,0.9724
203,223,0.2063,0.353
223,203,0.5904,0.0396
203,238,0.4261,0.5004
238,203,0.9522,0.5275
203,239,0.1635,0.5253
239,203,0.5042,0.2522
203,261,0.7608,0.4972
261,203,0.8615,0.8094
203,265,0.8907,0.3696
265,203,0.4665,0.4298
203,268,0.5538,0.3453
268,203,0.2347,0.571
203,270,0.1577,0.8362
270,203,0.1554,0.4936
203,271,0.4783,0.424
271,203,0.7961,0.6349
203,272,0.504,0.7671
272,203,0.6813,0.8181
203,277,0.1993,0.8857
277,203,0.9332,0.8235
203,285,0.5253,0.4905
285,203,0.3279,0.3873
203,297,0.2403,0.1193
297,203,0.2573,0.5346
203,304,0.1842,0.9531
304,203,0.6347,0.0491
203,308,0.8644,0.5137
308,203,0.9758,0.4092
203,313,0.26,0.3116
313,203,0.1012,0.4325
203,315,0.7242,0.7699
315,203,0.333,0.8158
203,322,0.9498,0.586
322,203,0.4574,0.1621
203,324,0.7275,0.0432
324,203,0.3278,0.667
203,325,0.5935,0.3229
325,203,0.6786,0.5891
203,331,0.7242,0.2249
331,203,0.6428,0.2356
203,332,0.7694,0.4729
332,203,0.843,0.0024
203,334,0.2437,0.3253
334,203,0.8827,0.1573
203,338,0.0203,0.8457
338,203,0.4889,0.252
203,341,0.6619,0.8874
341,203,0.2349,0.6313
203,342,0.4616,0.1952
342,203,0.4887,0.2333
204,213,0.6878,0.9269
213,204,0.8947,0.1113
204,242,0.1193,0.5073
242,204,0.7945,0.7989
204,249,0.286,0.8006
249,204,0.7444,0.3824
204,254,0.0037,0.1761
254,204,0.7689,0.501
204,266,0.4157,0.0887
266,204,0.8967,0.4265
204,277,0.1544,0.6401
277,204,0.1499,0.6743
204,302,0.3802,0.7456
302,204,0.3053,0.3106
204,329,0.6242,0.455
329,204,0.4187,0.9704
204,330,0.342,0.0465
330,204,0.7246,0.9022
204,346,0.8377,0.9778
346,204,0.1501,0.9777
206,260,0.8017,0.0758
260,206,0.9621,0.5165
207,322,0.8762,0.5706
322,207,0.242,0.6243
208,277,0.1611,0.9925
277,208,0.255,0.9888
208,285,0.443,0.9639
285,208,0.6552,0.6651
208,291,0.8756,0.2625
291,208,0.3297,0.91
208,332,0.6349,0.4408
332,208,0.999,0.7572
211,222,0.6074,0.5058
222,211,0.1345,0.4237
211,223,0.7005,0.1917
223,211,0.1578,0.1609
211,238,0.7532,0.8064
238,211,0.7549,0.5146
211,239,0.6964,0.3525
239,211,0.2201,0.6603
211,261,0.8652,0.1182
261,211,0.2304,0.0552
211,265,0.1472,0.7858
265,211,0.4671,0.1542
211,268,0.8981,0.0141
268,211,0.2524,0.8608
211,271,0.5063,0.603
271,211,0.7157,0.8296
211,272,0.8492,0.4948
272,211,0.9614,0.1616
211,285,0.5737,0.6713
285,211,0.8981,0.1975
211,304,0.382,0.8695
304,211,0.7203,0.2997
211,313,0.0913,0.7616
313,211,0.2744,0.1259
211,315,0.0313,0.1827
315,211,0.0199,0.9785
211,325,0.1943,0.1621
325,211,0.4519,0.3168
211,331,0.2993,0.6024
331,211,0.0982,0.0726
211,342,0.2046,0.161
342,211,0.5302,0.4381
212,232,0.3546,0.4289
232,212,0.4834,0.2506
212,239,0.2997,0.1954
239,212,0.6933,0.1099
212,252,0.2294,0.494
252,212,0.7988,0.7816
212,271,0.2317,0.1244
271,212,0.175,0.5745
212,295,0.2923,0.8904
295,212,0.4791,0.0285
212,298,0.4994,0.8469
298,212,0.3024,0.4677
212,304,0.6214,0.4585
304,212,0.061,0.4679
212,344,0.5622,0.8704
344,212,0.1373,0.6055
213,224,0.7931,0.2689
224,213,0.9577,0.3392
213,231,0.0329,0.2135
231,213,0.7589,0.4045
213,236,0.6664,0.0247
236,213,0.0773,0.2538
213,239,0.5656,0.019
239,213,0.2902,0.6052
213,242,0.1744,0.6433
242,213,0.0401,0.1694
213,246,0.017,0.7499
246,213,0.0235,0.1601
213,249,0.2696,0.2451
249,213,0.1755,0.4038
213,272,0.6019,0.9884
272,213,0.4286,0.9514
213,277,0.4731,0.8831
277,213,0.9013,0.8497
213,285,0.1264,0.8032
285,213,0.2882,0.4703
213,291,0.9773,0.5117
291,213,0.0638,0.6435
213,303,0.4281,0.1345
303,213,0.6829,0.1506
213,308,0.2413,0.3532
308,213,0.9116,0.8695
213,315,0.9077,0.5155
315,213,0.3174,0.5116
213,322,0.287,0.2244
322,213,0.6009,0.4246
213,324,0.9513,0.4687
324,213,0.7773,0.5916
213,332,0.8036,0.7044
332,213,0.8563,0.7591
213,340,0.8219,0.6143
340,213,0.3938,0.1541
213,345,0.0619,0.2678
345,213,0.6682,0.0585
214,230,0.1772,0.7246
230,214,0.298,0.8944
214,289,0.8258,0.5549
289,214,0.9492,0.7762
214,312,0.0338,0.5776
312,214,0.38,0.9049
214,326,0.5304,0.7177
326,214,0.0304,0.1814
214,333,0.3628,0.066
333,214,0.3387,0.2064
214,343,0.0428,0.4285
343,214,0.549,0.9947
216,243,0.4261,0.4981
243,216,0.8522,0.1677
217,324,0.7405,0.9618
324,217,0.6926,0.0871
218,273,0.1385,0.4317
273,218,0.032,0.0205
218,275,0.8861,0.5221
275,218,0.6003,0.1421
218,306,0.2838,0.4438
306,218,0.286,0.327
218,328,0.277,0.7156
328,218,0.4701,0.3055
219,319,0.7672,0.2656
319,219,0.1305,0.4349
220,262,0.9942,0.6548
262,220,0.7063,0.2732
220,312,0.5114,0.9816
312,220,0.5835,0.6806
221,285,0.6823,0.3492
285,221,0.7795,0.6967
221,303,0.4387,0.5088
303,221,0.4275,0.8785
221,322,0.098,0.5157
322,221,0.2856,0.6262
222,238,0.2328,0.7225
238,222,0.0355,0.6039
222,240,0.1978,0.893
240,222,0.5024,0.815
222,313,0.8798,0.1495
313,222,0.8917,0.4434
222,325,0.0422,0.1084
325,222,0.2475,0.4456
223,239,0.449,0.1042
239,223,0.6636,0.1922
223,246,0.0081,0.7365
246,223,0.6483,0.3519
223,252,0.1225,0.5009
252,223,0.4537,0.3526
223,261,0.6286,0.453
261,223,0.9606,0.6216
223,265,0.4597,0.1136
265,223,0.6594,0.2365
223,271,0.3299,0.4017
271,223,0.5924,0.1745
223,313,0.0397,0.8624
313,223,0.612,0.5102
223,315,0.0285,0.7656
315,223,0.9492,0.6727
223,325,0.868,0.4311
325,223,0.893,0.6503
223,342,0.8708,0.5879
342,223,0.8412,0.3244
224,232,0.0139,0.1774
232,224,0.6812,0.8049
224,236,0.2481,0.504
236,224,0.1245,0.5639
224,261,0.4502,0.8358
261,224,0.9922,0.7403
224,271,0.15,0.9172
271,224,0.692,0.4478
224,276,0.2726,0.396
276,224,0.3648,0.2224
224,291,0.3204,0.5767
291,224,0.6452,0.7978
224,304,0.0316,0.7979
304,224,0.6647,0.7315
224,315,0.1056,0.5706
315,224,0.2807,0.9656
224,322,0.3086,0.883
322,224,0.9112,0.597
224,324,0.9895,0.7845
324,224,0.9338,0.3519
224,332,0.7828,0.1038
332,224,0.4001,0.6285
225,227,0.9883,0.3811
227,225,0.4607,0.3112
225,278,0.0027,0.5063
278,225,0.9125,0.4486
226,312,0.5111,0.6955
312,226,0.5025,0.3328
226,326,0.3045,0.7073
326,226,0.2703,0.0394
226,333,0.4307,0.4789
333,226,0.9599,0.2216
226,343,0.4066,0.1817
343,226,0.9251,0.2897
227,263,0.88,0.2098
263,227,0.2162,0.8079
227,278,0.7767,0.4451
278,227,0.4792,0.0915
227,296,0.5119,0.4008
296,227,0.2362,0.3119
228,283,0.2224,0.6142
283,228,0.6405,0.958
229,334,0.9273,0.0169
334,229,0.9904,0.5267
230,253,0.558,0.5967
253,230,0.4845,0.0022
230,307,0.0449,0.5833
307,230,0.5247,0.6898
231,232,0.0925,0.288
232,231,0.4861,0.1406
231,239,0.2831,0.7667
239,231,0.0638,0.2278
231,280,0.7288,0.3178
280,231,0.9757,0.5311
231,291,0.6944,0.2958
291,231,0.661,0.6756
231,315,0.4471,0.8542
315,231,0.4245,0.6929
231,329,0.3309,0.9797
329,231,0.5581,0.8941
231,332,0.4158,0.9573
332,231,0.2394,0.4967
232,239,0.6485,0.573
239,232,0.6576,0.0488
232,271,0.5752,0.9496
271,232,0.0756,0.8266
232,276,0.8761,0.7806
276,232,0.6351,0.9395
232,280,0.5353,0.6981
280,232,0.8021,0.2107
232,285,0.1725,0.8077
285,232,0.3729,0.3366
232,291,0.3559,0.7946
291,232,0.9692,0.7699
232,298,0.5181,0.2632
298,232,0.4199,0.5812
232,322,0.2283,0.064
322,232,0.746,0.132
233,256,0.2037,0.7715
256,233,0.9726,0.777
234,239,0.2847,0.8794
239,234,0.7026,0.4692
236,248,0.4414,0.2848
248,236,0.109,0.2845
236,252,0.7762,0.7169
252,236,0.4205,0.729
236,257,0.9272,0.4921
257,236,0.9368,0.2849
236,271,0.3474,0.1266
271,236,0.1101,0.5405
236,272,0.1112,0.4977
272,236,0.3888,0.3672
236,276,0.4908,0.9444
276,236,0.7064,0.4558
236,280,0.0549,0.3248
280,236,0.2783,0.572
236,297,0.8561,0.4389
297,236,0.6132,0.4222
236,303,0.5511,0.4682
303,236,0.9431,0.5586
236,304,0.2181,0.651
304,236,0.0656,0.0509
236,314,0.1289,0.1547
314,236,0.734,0.5243
236,315,0.5813,0.4912
315,236,0.2646,0.376
236,318,0.7429,0.8848
318,236,0.3256,0.2738
236,322,0.6368,0.6927
322,236,0.9919,0.3025
238,239,0.4086,0.3026
239,238,0.6972,0.9262
238,252,0.5637,0.7004
252,238,0.9045,0.6848
238,261,0.9984,0.8031
261,238,0.1922,0.2268
238,265,0.22,0.8923
265,238,0.5546,0.3745
238,271,0.7628,0.3961
271,238,0.304,0.7834
238,313,0.0467,0.4124
313,238,0.9127,0.204
238,324,0.1221,0.3286
324,238,0.8355,0.3136
238,325,0.5918,0.0974
325,238,0.4407,0.3206
238,342,0.7919,0.6973
342,238,0.1948,0.7137
239,252,0.1785,0.2314
252,239,0.229,0.806
239,261,0.2025,0.9777
261,239,0.7128,0.5199
239,265,0.714,0.6747
265,239,0.7981,0.7959
239,271,0.974,0.5519
271,239,0.6864,0.9641
239,272,0.2402,0.8947
272,239,0.5346,0.4913
239,276,0.2464,0.9729
276,239,0.891,0.0119
239,277,0.4741,0.5571
277,239,0.9,0.5148
239,280,0.6701,0.4189
280,239,0.2926,0.2931
239,285,0.4776,0.0345
285,239,0.2708,0.9987
239,295,0.7952,0.6648
295,239,0.0459,0.3795
239,303,0.9553,0.7903
303,239,0.4882,0.9478
239,304,0.1879,0.6209
304,239,0.1602,0.8742
239,313,0.6241,0.6562
313,239,0.0976,0.6079
239,322,0.5225,0.052
322,239,0.9866,0.5701
239,323,0.936,0.0157
323,239,0.2262,0.2008
239,325,0.0136,0.3375
325,239,0.4293,0.6295
239,338,0.4994,0.8522
338,239,0.1009,0.2343
239,344,0.7087,0.088
344,239,0.3037,0.4654
242,249,0.5314,0.1402
249,242,0.5242,0.3685
242,254,0.2904,0.4462
254,242,0.1462,0.4812
242,266,0.68,0.1672
266,242,0.6019,0.1773
242,299,0.4594,0.8328
299,242,0.5912,0.2131
242,302,0.255,0.435
302,242,0.914,0.8624
242,322,0.5521,0.7341
322,242,0.0571,0.6484
242,330,0.0057,0.0249
330,242,0.469,0.9164
242,346,0.6319,0.0256
346,242,0.9277,0.3227
243,310,0.2043,0.3812
310,243,0.4293,0.5516
243,312,0.1953,0.2642
312,243,0.4541,0.3391
243,337,0.5515,0.3633
337,243,0.7897,0.828
244,282,0.2486,0.1154
282,244,0.1113,0.4162
245,259,0.6435,0.6783
259,245,0.6871,0.9568
246,285,0.4434,0.8233
285,246,0.578,0.0914
246,304,0.7481,0.1727
304,246,0.4774,0.8178
246,308,0.4897,0.2788
308,246,0.2801,0.5436
246,315,0.0169,0.1823
315,246,0.726,0.4811
246,322,0.5017,0.6901
322,246,0.3119,0.0751
246,339,0.9329,0.2021
339,246,0.9147,0.0082
246,340,0.3395,0.8733
340,246,0.8234,0.192
248,252,0.5291,0.6965
252,248,0.3002,0.4206
248,265,0.3379,0.8062
265,248,0.9657,0.1079
248,277,0.7854,0.2692
277,248,0.9841,0.4696
248,291,0.5474,0.6455
291,248,0.1223,0.2854
248,311,0.6722,0.824
311,248,0.4112,0.5977
248,323,0.0989,0.7945
323,248,0.1399,0.7989
248,332,0.561,0.8377
332,248,0.3266,0.7533
249,254,0.9661,0.8149
254,249,0.6702,0.9327
249,266,0.2714,0.8102
266,249,0.0137,0.1958
249,299,0.4022,0.0608
299,249,0.7264,0.7413
249,302,0.6842,0.3103
302,249,0.5126,0.2445
249,304,0.5969,0.0642
304,249,0.0573,0.8233
249,315,0.5817,0.9484
315,249,0.7761,0.5682
249,330,0.477,0.5775
330,249,0.3519,0.9538
249,346,0.9269,0.2625
346,249,0.9718,0.4569
250,252,0.1722,0.0114
252,250,0.0753,0.5249
250,322,0.2063,0.3408
322,250,0.9163,0.3323
251,281,0.5858,0.0835
281,251,0.5277,0.0714
251,284,0.4912,0.0964
284,251,0.6332,0.0289
251,309,0.3595,0.0088
309,251,0.9319,0.2028
251,320,0.6591,0.8484
320,251,0.3147,0.6798
252,261,0.1669,0.4681
261,252,0.3762,0.0557
252,265,0.903,0.9732
265,252,0.3975,0.1506
252,271,0.6556,0.4564
271,252,0.8713,0.1158
252,272,0.7212,0.3808
272,252,0.1268,0.1594
252,277,0.0801,0.3089
277,252,0.4308,0.0152
252,280,0.6668,0.9548
280,252,0.9578,0.7958
252,285,0.6602,0.7621
285,252,0.4031,0.7471
252,291,0.8626,0.7958
291,252,0.7889,0.2126
252,297,0.2675,0.0484
297,252,0.3797,0.8516
252,304,0.454,0.0692
304,252,0.3316,0.2085
252,308,0.5235,0.9575
308,252,0.8507,0.2219
252,313,0.9275,0.9651
313,252,0.8723,0.2573
252,315,0.9071,0.8739
315,252,0.9569,0.2111
252,322,0.0707,0.4973
322,252,0.4558,0.7386
252,324,0.0315,0.3354
324,252,0.7774,0.3017
252,325,0.1565,0.5814
325,252,0.5353,0.7884
252,332,0.1873,0.9865
332,252,0.7144,0.6145
252,334,0.4177,0.1988
334,252,0.6703,0.0616
252,338,0.5984,0.418
338,252,0.8197,0.3942
252,342,0.3882,0.9413
342,252,0.6674,0.6091
252,345,0.1766,0.3181
345,252,0.1504,0.3103
254,266,0.3563,0.1895
266,254,0.282,0.9983
254,299,0.9783,0.0302
299,254,0.3664,0.4952
254,302,0.7025,0.3798
302,254,0.5276,0.7416
254,330,0.1054,0.1489
330,254,0.5168,0.4051
254,346,0.8462,0.4721
346,254,0.1721,0.0544
257,258,0.9815,0.1064
258,257,0.3977,0.8631
257,272,0.9212,0.0061
272,257,0.0576,0.2497
257,280,0.4395,0.2372
280,257,0.2392,0.0089
257,295,0.3214,0.017
295,257,0.2983,0.9932
257,304,0.8303,0.3607
304,257,0.1805,0.9876
257,315,0.0618,0.8699
315,257,0.0979,0.0449
257,322,0.0093,0.017
322,257,0.8056,0.6165
257,344,0.0556,0.1264
344,257,0.514,0.8705
258,272,0.4184,0.6016
272,258,0.5219,0.3642
258,291,0.312,0.646
291,258,0.5908,0.2563
258,295,0.8827,0.9325
295,258,0.3198,0.4317
258,323,0.2285,0.2749
323,258,0.4036,0.4953
259,264,0.8935,0.6633
264,259,0.7868,0.6497
260,322,0.0561,0.9309
322,260,0.8637,0.9853
260,339,0.8412,0.2591
339,260,0.0506,0.4223
261,265,0.6287,0.3772
265,261,0.3639,0.5862
261,268,0.763,0.2471
268,261,0.0659,0.5635
261,271,0.4097,0.8404
271,261,0.0823,0.681
261,285,0.9836,0.0546
285,261,0.7824,0.1584
261,297,0.3521,0.2354
297,261,0.6133,0.4857
261,313,0.4422,0.0398
313,261,0.8262,0.4901
261,314,0.5829,0.1863
314,261,0.3021,0.327
261,318,0.5291,0.007
318,261,0.8053,0.132
261,325,0.0964,0.433
325,261,0.1625,0.2238
261,342,0.5639,0.8452
342,261,0.075,0.9412
261,345,0.0892,0.6906
345,261,0.5065,0.7909
262,312,0.4646,0.3436
312,262,0.6563,0.0467
263,296,0.0845,0.1532
296,263,0.8566,0.1026
265,271,0.1629,0.3651
271,265,0.4759,0.9016
265,298,0.8649,0.8937
298,265,0.0823,0.8906
265,311,0.7888,0.5546
311,265,0.9597,0.6156
265,313,0.6356,0.1418
313,265,0.4494,0.8314
265,325,0.6732,0.4691
325,265,0.207,0.6119
265,331,0.4354,0.0651
331,265,0.8645,0.1554
265,342,0.0461,0.5753
342,265,0.5291,0.0676
266,302,0.0615,0.761
302,266,0.0647,0.7994
266,330,0.3832,0.3906
330,266,0.7162,0.8763
266,346,0.0586,0.4963
346,266,0.5406,0.6121
268,271,0.5852,0.8143
271,268,0.0505,0.0956
268,325,0.8763,0.738
325,268,0.7998,0.126
269,329,0.4446,0.2302
329,269,0.3371,0.1898
271,272,0.5747,0.2581
272,271,0.6293,0.8105
271,276,0.6695,0.2077
276,271,0.0914,0.2317
271,277,0.2464,0.5929
277,271,0.8814,0.46
271,280,0.9209,0.9681
280,271,0.0944,0.3407
271,285,0.6582,0.2733
285,271,0.1547,0.4615
271,290,0.1556,0.8768
290,271,0.217,0.9361
271,291,0.7133,0.4466
291,271,0.29,0.5004
271,297,0.5659,0.4855
297,271,0.8799,0.5279
271,298,0.6906,0.1197
298,271,0.6719,0.1161
271,304,0.0787,0.1446
304,271,0.592,0.73
271,313,0.0754,0.2631
313,271,0.409,0.0037
271,314,0.2154,0.9905
314,271,0.1331,0.6433
271,315,0.7757,0.7573
315,271,0.7907,0.6285
271,318,0.1083,0.2913
318,271,0.0586,0.8149
271,322,0.3876,0.6563
322,271,0.3136,0.4383
271,323,0.9225,0.8194
323,271,0.3108,0.6484
271,325,0.5202,0.0525
325,271,0.3674,0.7585
271,331,0.8803,0.8174
331,271,0.6237,0.0835
271,332,0.4759,0.246
332,271,0.3665,0.5655
271,342,0.6264,0.0355
342,271,0.4059,0.0992
272,277,0.2408,0.5293
277,272,0.2497,0.663
272,280,0.2996,0.2043
280,272,0.7783,0.1849
272,281,0.4973,0.0089
281,272,0.5087,0.4419
272,285,0.8681,0.171
285,272,0.6322,0.4073
272,291,0.3564,0.9733
291,272,0.0684,0.01
272,297,0.4053,0.6971
297,272,0.1761,0.7346
272,304,0.0882,0.7667
304,272,0.615,0.2107
272,320,0.3051,0.7351
320,272,0.4875,0.6703
272,329,0.675,0.635
329,272,0.2874,0.4248
272,346,0.5575,0.0279
346,272,0.362,0.455
273,275,0.8025,0.9423
275,273,0.2283,0.0259
273,306,0.8025,0.7668
306,273,0.259,0.3548
273,328,0.4987,0.7243
328,273,0.007,0.4487
274,323,0.8266,0.6324
323,274,0.0202,0.9445
274,341,0.0958,0.7176
341,274,0.0833,0.047
275,306,0.2377,0.42
306,275,0.2263,0.6807
275,328,0.3583,0.0545
328,275,0.6804,0.5824
276,322,0.4703,0.2521
322,276,0.5864,0.7712
277,280,0.0966,0.6218
280,277,0.0777,0.1293
277,285,0.9132,0.3865
285,277,0.5154,0.3707
277,290,0.0729,0.5939
290,277,0.8234,0.2137
277,291,0.7711,0.6041
291,277,0.8345,0.1819
277,294,0.0205,0.5149
294,277,0.5279,0.2704
277,304,0.8332,0.7451
304,277,0.4212,0.6176
277,308,0.3969,0.5347
308,277,0.5478,0.8257
277,311,0.0929,0.4121
311,277,0.161,0.6692
277,315,0.7915,0.6519
315,277,0.3062,0.6635
277,322,0.0897,0.2709
322,277,0.3493,0.3417
277,323,0.2281,0.1672
323,277,0.9305,0.9093
277,324,0.5508,0.6106
324,277,0.5396,0.1494
277,325,0.9855,0.6217
325,277,0.1755,0.8406
277,332,0.2675,0.1393
332,277,0.3327,0.7012
277,334,0.3187,0.2445
334,277,0.3024,0.1602
277,339,0.3347,0.8974
339,277,0.0432,0.1631
277,342,0.3101,0.6928
342,277,0.3632,0.4564
280,290,0.2021,0.5626
290,280,0.2753,0.558
280,291,0.7062,0.9563
291,280,0.5216,0.1695
280,297,0.6112,0.6327
297,280,0.8712,0.2543
280,304,0.0013,0.5525
304,280,0.5073,0.8293
280,315,0.8226,0.8571
315,280,0.5384,0.1993
280,322,0.1533,0.591
322,280,0.7507,0.8613
280,323,0.6265,0.703
323,280,0.9641,0.5487
280,329,0.4725,0.9479
329,280,0.5109,0.3881
280,332,0.3764,0.1301
332,280,0.8088,0.67
281,284,0.7641,0.2616
284,281,0.8256,0.4949
281,309,0.1842,0.8094
309,281,0.0796,0.7078
281,320,0.5902,0.3699
320,281,0.8302,0.5838
284,309,0.4005,0.6154
309,284,0.1175,0.4235
284,320,0.277,0.4274
320,284,0.0644,0.9549
284,329,0.332,0.1268
329,284,0.1361,0.7725
285,303,0.5475,0.3352
303,285,0.3003,0.3651
285,304,0.9099,0.2388
304,285,0.8047,0.1146
285,313,0.593,0.0811
313,285,0.0718,0.447
285,315,0.2519,0.8739
315,285,0.8198,0.6249
285,322,0.9924,0.7301
322,285,0.8874,0.182
285,323,0.6683,0.0544
323,285,0.3282,0.6313
285,332,0.4602,0.1275
332,285,0.9169,0.3154
285,342,0.7182,0.1616
342,285,0.1867,0.9813
285,345,0.2383,0.1844
345,285,0.7241,0.9837
288,315,0.0685,0.8969
315,288,0.6941,0.8197
290,322,0.7255,0.7728
322,290,0.4434,0.848
290,323,0.9922,0.4459
323,290,0.3608,0.2954
290,342,0.0453,0.1632
342,290,0.5947,0.8536
291,315,0.2166,0.9263
315,291,0.7741,0.4626
291,329,0.1015,0.0439
329,291,0.3539,0.8735
291,332,0.4437,0.1098
332,291,0.9824,0.9454
291,339,0.1543,0.5259
339,291,0.5349,0.453
297,322,0.3645,0.8577
322,297,0.1351,0.5186
297,323,0.0592,0.5445
323,297,0.4406,0.2758
297,324,0.6749,0.6246
324,297,0.88,0.7792
299,300,0.6404,0.0578
300,299,0.4639,0.7012
299,302,0.4255,0.0852
302,299,0.8312,0.6629
299,330,0.2212,0.3587
330,299,0.2616,0.6447
299,346,0.4646,0.9205
346,299,0.2551,0.6164
300,320,0.2839,0.8775
320,300,0.5207,0.4807
300,346,0.8241,0.2799
346,300,0.4763,0.391
301,324,0.8453,0.7845
324,301,0.1811,0.4649
302,315,0.4533,0.2396
315,302,0.1353,0.9853
302,330,0.2111,0.5272
330,302,0.7643,0.8179
302,346,0.2889,0.1445
346,302,0.576,0.1546
303,315,0.4327,0.7736
315,303,0.3529,0.0665
303,322,0.7027,0.1056
322,303,0.9989,0.5407
303,345,0.2697,0.0654
345,303,0.7366,0.9674
304,308,0.221,0.1716
308,304,0.8877,0.8676
304,315,0.854,0.694
315,304,0.5547,0.6133
304,322,0.3002,0.0423
322,304,0.0083,0.0055
304,324,0.5764,0.3304
324,304,0.9583,0.8429
304,325,0.5467,0.8042
325,304,0.5632,0.4167
304,332,0.7204,0.3885
332,304,0.319,0.8748
304,334,0.7244,0.6846
334,304,0.7929,0.2748
304,341,0.0634,0.0258
341,304,0.1107,0.2766
304,347,0.4321,0.889
347,304,0.6705,0.7613
305,312,0.6973,0.9126
312,305,0.938,0.9033
306,328,0.8922,0.3755
328,306,0.3163,0.968
308,322,0.0307,0.183
322,308,0.3112,0.8137
308,323,0.6348,0.6223
323,308,0.3162,0.9274
308,329,0.7397,0.3288
329,308,0.2466,0.3282
308,334,0.8998,0.8003
334,308,0.005,0.4425
308,338,0.9067,0.2006
338,308,0.7483,0.4384
309,320,0.1435,0.8424
320,309,0.5737,0.5498
310,337,0.0024,0.5742
337,310,0.0419,0.5098
311,325,0.0299,0.0073
325,311,0.4535,0.2317
311,344,0.2061,0.8966
344,311,0.8863,0.3978
312,326,0.1812,0.9142
326,312,0.7534,0.1252
312,343,0.9621,0.4558
343,312,0.0788,0.148
313,314,0.9837,0.2552
314,313,0.9327,0.3622
313,315,0.3935,0.0242
315,313,0.858,0.0805
313,325,0.0785,0.2291
325,313,0.0699,0.108
313,339,0.4519,0.9429
339,313,0.9433,0.1202
313,342,0.9495,0.9989
342,313,0.2451,0.7431
314,342,0.4893,0.1573
342,314,0.6015,0.1684
315,322,0.1094,0.3232
322,315,0.0505,0.6632
315,323,0.1145,0.4619
323,315,0.1788,0.07
315,324,0.1996,0.1338
324,315,0.6198,0.3117
315,329,0.7945,0.7581
329,315,0.8927,0.5074
315,339,0.0356,0.929
339,315,0.2613,0.2762
315,345,0.7802,0.3232
345,315,0.641,0.8519
318,334,0.2848,0.2304
334,318,0.6653,0.9724
319,327,0.8538,0.8775
327,319,0.032,0.5689
320,329,0.2136,0.8025
329,320,0.2259,0.5237
320,346,0.6202,0.4103
346,320,0.1294,0.1109
322,323,0.389,0.6265
323,322,0.869,0.7779
322,329,0.1044,0.8559
329,322,0.3649,0.9821
322,339,0.8143,0.6096
339,322,0.1808,0.9241
322,341,0.5294,0.9933
341,322,0.1482,0.0972
322,342,0.3258,0.9893
342,322,0.3525,0.8706
322,345,0.1105,0.7936
345,322,0.7054,0.7016
323,332,0.4508,0.1053
332,323,0.3772,0.9684
323,341,0.839,0.876
341,323,0.8099,0.863
324,329,0.0973,0.798
329,324,0.5755,0.8328
324,331,0.4492,0.3577
331,324,0.6072,0.0478
324,332,0.2177,0.3405
332,324,0.8817,0.432
324,340,0.6072,0.1127
340,324,0.6921,0.4504
325,342,0.0322,0.8853
342,325,0.0148,0.198
326,343,0.0536,0.414
343,326,0.1089,0.7847
329,332,0.1431,0.073
